chunk_id,document_id,chunk_index,relative_path,file_name,extension,area,project_name,major_folder,start_char,end_char,text_length
doc_36f301e2b52f8a47_chunk_0003,doc_36f301e2b52f8a47,3,プロジェクト/株式会社東都人材プラットフォーム/04.分析/analysis_outputs/metrics.json,metrics.json,.json,プロジェクト,株式会社東都人材プラットフォーム,04.分析,2942,4132,1190
doc_36f301e2b52f8a47_chunk_0004,doc_36f301e2b52f8a47,4,プロジェクト/株式会社東都人材プラットフォーム/04.分析/analysis_outputs/metrics.json,metrics.json,.json,プロジェクト,株式会社東都人材プラットフォーム,04.分析,3932,5111,1176
doc_36f301e2b52f8a47_chunk_0005,doc_36f301e2b52f8a47,5,プロジェクト/株式会社東都人材プラットフォーム/04.分析/analysis_outputs/metrics.json,metrics.json,.json,プロジェクト,株式会社東都人材プラットフォーム,04.分析,4911,6103,1192
doc_36f301e2b52f8a47_chunk_0006,doc_36f301e2b52f8a47,6,プロジェクト/株式会社東都人材プラットフォーム/04.分析/analysis_outputs/metrics.json,metrics.json,.json,プロジェクト,株式会社東都人材プラットフォーム,04.分析,5903,7059,1156
doc_737214815983ed61_chunk_0000,doc_737214815983ed61,0,プロジェクト/株式会社東都人材プラットフォーム/04.分析/analysis_outputs/run_summary.json,run_summary.json,.json,プロジェクト,株式会社東都人材プラットフォーム,04.分析,0,1186,1186
doc_737214815983ed61_chunk_0001,doc_737214815983ed61,1,プロジェクト/株式会社東都人材プラットフォーム/04.分析/analysis_outputs/run_summary.json,run_summary.json,.json,プロジェクト,株式会社東都人材プラットフォーム,04.分析,986,2172,1186
doc_737214815983ed61_chunk_0002,doc_737214815983ed61,2,プロジェクト/株式会社東都人材プラットフォーム/04.分析/analysis_outputs/run_summary.json,run_summary.json,.json,プロジェクト,株式会社東都人材プラットフォーム,04.分析,1972,3157,1176
doc_737214815983ed61_chunk_0003,doc_737214815983ed61,3,プロジェクト/株式会社東都人材プラットフォーム/04.分析/analysis_outputs/run_summary.json,run_summary.json,.json,プロジェクト,株式会社東都人材プラットフォーム,04.分析,2957,4145,1188
doc_737214815983ed61_chunk_0004,doc_737214815983ed61,4,プロジェクト/株式会社東都人材プラットフォーム/04.分析/analysis_outputs/run_summary.json,run_summary.json,.json,プロジェクト,株式会社東都人材プラットフォーム,04.分析,3945,4976,1025
doc_a5cf54d54f8294b6_chunk_0000,doc_a5cf54d54f8294b6,0,プロジェクト/株式会社東都人材プラットフォーム/04.分析/analysis_project/configs/project_config.json,project_config.json,.json,プロジェクト,株式会社東都人材プラットフォーム,04.分析,0,1195,1195
doc_a5cf54d54f8294b6_chunk_0001,doc_a5cf54d54f8294b6,1,プロジェクト/株式会社東都人材プラットフォーム/04.分析/analysis_project/configs/project_config.json,project_config.json,.json,プロジェクト,株式会社東都人材プラットフォーム,04.分析,995,2182,1187
doc_a5cf54d54f8294b6_chunk_0002,doc_a5cf54d54f8294b6,2,プロジェクト/株式会社東都人材プラットフォーム/04.分析/analysis_project/configs/project_config.json,project_config.json,.json,プロジェクト,株式会社東都人材プラットフォーム,04.分析,1982,3152,1170
doc_a5cf54d54f8294b6_chunk_0003,doc_a5cf54d54f8294b6,3,プロジェクト/株式会社東都人材プラットフォーム/04.分析/analysis_project/configs/project_config.json,project_config.json,.json,プロジェクト,株式会社東都人材プラットフォーム,04.分析,2952,3220,268
doc_3a3798293b040d44_chunk_0000,doc_3a3798293b040d44,0,プロジェクト/株式会社青嶺不動産アセットマネジメント/04.分析/analysis_outputs/metrics.json,metrics.json,.json,プロジェクト,株式会社青嶺不動産アセットマネジメント,04.分析,0,1197,1197
doc_3a3798293b040d44_chunk_0001,doc_3a3798293b040d44,1,プロジェクト/株式会社青嶺不動産アセットマネジメント/04.分析/analysis_outputs/metrics.json,metrics.json,.json,プロジェクト,株式会社青嶺不動産アセットマネジメント,04.分析,997,2160,1163
doc_3a3798293b040d44_chunk_0002,doc_3a3798293b040d44,2,プロジェクト/株式会社青嶺不動産アセットマネジメント/04.分析/analysis_outputs/metrics.json,metrics.json,.json,プロジェクト,株式会社青嶺不動産アセットマネジメント,04.分析,1960,3136,1175
doc_3a3798293b040d44_chunk_0003,doc_3a3798293b040d44,3,プロジェクト/株式会社青嶺不動産アセットマネジメント/04.分析/analysis_outputs/metrics.json,metrics.json,.json,プロジェクト,株式会社青嶺不動産アセットマネジメント,04.分析,2936,4112,1169
doc_3a3798293b040d44_chunk_0004,doc_3a3798293b040d44,4,プロジェクト/株式会社青嶺不動産アセットマネジメント/04.分析/analysis_outputs/metrics.json,metrics.json,.json,プロジェクト,株式会社青嶺不動産アセットマネジメント,04.分析,3912,4555,643
doc_ec44683818771397_chunk_0000,doc_ec44683818771397,0,プロジェクト/株式会社青嶺不動産アセットマネジメント/04.分析/analysis_outputs/run_summary.json,run_summary.json,.json,プロジェクト,株式会社青嶺不動産アセットマネジメント,04.分析,0,1192,1192
doc_ec44683818771397_chunk_0001,doc_ec44683818771397,1,プロジェクト/株式会社青嶺不動産アセットマネジメント/04.分析/analysis_outputs/run_summary.json,run_summary.json,.json,プロジェクト,株式会社青嶺不動産アセットマネジメント,04.分析,992,2184,1192
doc_ec44683818771397_chunk_0002,doc_ec44683818771397,2,プロジェクト/株式会社青嶺不動産アセットマネジメント/04.分析/analysis_outputs/run_summary.json,run_summary.json,.json,プロジェクト,株式会社青嶺不動産アセットマネジメント,04.分析,1984,2875,891
doc_809f5e5fa5c83651_chunk_0000,doc_809f5e5fa5c83651,0,プロジェクト/株式会社青嶺不動産アセットマネジメント/04.分析/analysis_project/configs/project_config.json,project_config.json,.json,プロジェクト,株式会社青嶺不動産アセットマネジメント,04.分析,0,1158,1158
doc_809f5e5fa5c83651_chunk_0001,doc_809f5e5fa5c83651,1,プロジェクト/株式会社青嶺不動産アセットマネジメント/04.分析/analysis_project/configs/project_config.json,project_config.json,.json,プロジェクト,株式会社青嶺不動産アセットマネジメント,04.分析,958,2157,1199
doc_809f5e5fa5c83651_chunk_0002,doc_809f5e5fa5c83651,2,プロジェクト/株式会社青嶺不動産アセットマネジメント/04.分析/analysis_project/configs/project_config.json,project_config.json,.json,プロジェクト,株式会社青嶺不動産アセットマネジメント,04.分析,1957,3137,1180
doc_5a7ff113706b34f9_chunk_0000,doc_5a7ff113706b34f9,0,プロジェクト/株式会社青潮モビリティサービス/04.分析/analysis_outputs/metrics.json,metrics.json,.json,プロジェクト,株式会社青潮モビリティサービス,04.分析,0,1175,1175
doc_5a7ff113706b34f9_chunk_0001,doc_5a7ff113706b34f9,1,プロジェクト/株式会社青潮モビリティサービス/04.分析/analysis_outputs/metrics.json,metrics.json,.json,プロジェクト,株式会社青潮モビリティサービス,04.分析,975,2160,1185
doc_5a7ff113706b34f9_chunk_0002,doc_5a7ff113706b34f9,2,プロジェクト/株式会社青潮モビリティサービス/04.分析/analysis_outputs/metrics.json,metrics.json,.json,プロジェクト,株式会社青潮モビリティサービス,04.分析,1960,3136,1176
doc_5a7ff113706b34f9_chunk_0003,doc_5a7ff113706b34f9,3,プロジェクト/株式会社青潮モビリティサービス/04.分析/analysis_outputs/metrics.json,metrics.json,.json,プロジェクト,株式会社青潮モビリティサービス,04.分析,2936,3504,568
doc_171086411ab55f39_chunk_0000,doc_171086411ab55f39,0,プロジェクト/株式会社青潮モビリティサービス/04.分析/analysis_outputs/run_summary.json,run_summary.json,.json,プロジェクト,株式会社青潮モビリティサービス,04.分析,0,1191,1191
doc_171086411ab55f39_chunk_0001,doc_171086411ab55f39,1,プロジェクト/株式会社青潮モビリティサービス/04.分析/analysis_outputs/run_summary.json,run_summary.json,.json,プロジェクト,株式会社青潮モビリティサービス,04.分析,991,1382,391
doc_d67cc7860e476a20_chunk_0000,doc_d67cc7860e476a20,0,プロジェクト/株式会社青潮モビリティサービス/04.分析/analysis_project/configs/project_config.json,project_config.json,.json,プロジェクト,株式会社青潮モビリティサービス,04.分析,0,1188,1188
doc_d67cc7860e476a20_chunk_0001,doc_d67cc7860e476a20,1,プロジェクト/株式会社青潮モビリティサービス/04.分析/analysis_project/configs/project_config.json,project_config.json,.json,プロジェクト,株式会社青潮モビリティサービス,04.分析,988,1982,994
doc_aacf7f80580f34e1_chunk_0000,doc_aacf7f80580f34e1,0,プロジェクト/株式会社青葉バイオメディカル機器/04.分析/analysis_outputs/metrics.json,metrics.json,.json,プロジェクト,株式会社青葉バイオメディカル機器,04.分析,0,1169,1169
doc_aacf7f80580f34e1_chunk_0001,doc_aacf7f80580f34e1,1,プロジェクト/株式会社青葉バイオメディカル機器/04.分析/analysis_outputs/metrics.json,metrics.json,.json,プロジェクト,株式会社青葉バイオメディカル機器,04.分析,969,2141,1172
doc_aacf7f80580f34e1_chunk_0002,doc_aacf7f80580f34e1,2,プロジェクト/株式会社青葉バイオメディカル機器/04.分析/analysis_outputs/metrics.json,metrics.json,.json,プロジェクト,株式会社青葉バイオメディカル機器,04.分析,1941,3118,1177
doc_aacf7f80580f34e1_chunk_0003,doc_aacf7f80580f34e1,3,プロジェクト/株式会社青葉バイオメディカル機器/04.分析/analysis_outputs/metrics.json,metrics.json,.json,プロジェクト,株式会社青葉バイオメディカル機器,04.分析,2918,4110,1192
doc_aacf7f80580f34e1_chunk_0004,doc_aacf7f80580f34e1,4,プロジェクト/株式会社青葉バイオメディカル機器/04.分析/analysis_outputs/metrics.json,metrics.json,.json,プロジェクト,株式会社青葉バイオメディカル機器,04.分析,3910,5096,1179
doc_aacf7f80580f34e1_chunk_0005,doc_aacf7f80580f34e1,5,プロジェクト/株式会社青葉バイオメディカル機器/04.分析/analysis_outputs/metrics.json,metrics.json,.json,プロジェクト,株式会社青葉バイオメディカル機器,04.分析,4896,5358,462
doc_7faf1ac5a7148aa4_chunk_0000,doc_7faf1ac5a7148aa4,0,プロジェクト/株式会社青葉バイオメディカル機器/04.分析/analysis_outputs/run_summary.json,run_summary.json,.json,プロジェクト,株式会社青葉バイオメディカル機器,04.分析,0,1169,1169
doc_7faf1ac5a7148aa4_chunk_0001,doc_7faf1ac5a7148aa4,1,プロジェクト/株式会社青葉バイオメディカル機器/04.分析/analysis_outputs/run_summary.json,run_summary.json,.json,プロジェクト,株式会社青葉バイオメディカル機器,04.分析,969,2168,1199
doc_7faf1ac5a7148aa4_chunk_0002,doc_7faf1ac5a7148aa4,2,プロジェクト/株式会社青葉バイオメディカル機器/04.分析/analysis_outputs/run_summary.json,run_summary.json,.json,プロジェクト,株式会社青葉バイオメディカル機器,04.分析,1968,2561,593
doc_9f239bc617336451_chunk_0000,doc_9f239bc617336451,0,プロジェクト/株式会社青葉バイオメディカル機器/04.分析/analysis_project/configs/project_config.json,project_config.json,.json,プロジェクト,株式会社青葉バイオメディカル機器,04.分析,0,1176,1176
doc_9f239bc617336451_chunk_0001,doc_9f239bc617336451,1,プロジェクト/株式会社青葉バイオメディカル機器/04.分析/analysis_project/configs/project_config.json,project_config.json,.json,プロジェクト,株式会社青葉バイオメディカル機器,04.分析,976,2162,1186
doc_9f239bc617336451_chunk_0002,doc_9f239bc617336451,2,プロジェクト/株式会社青葉バイオメディカル機器/04.分析/analysis_project/configs/project_config.json,project_config.json,.json,プロジェクト,株式会社青葉バイオメディカル機器,04.分析,1962,3144,1182
doc_9f239bc617336451_chunk_0003,doc_9f239bc617336451,3,プロジェクト/株式会社青葉バイオメディカル機器/04.分析/analysis_project/configs/project_config.json,project_config.json,.json,プロジェクト,株式会社青葉バイオメディカル機器,04.分析,2944,3279,335
doc_523e64695b396f4c_chunk_0000,doc_523e64695b396f4c,0,プロジェクト/白峰信用リスク評価株式会社/04.分析/analysis_outputs/metrics.json,metrics.json,.json,プロジェクト,白峰信用リスク評価株式会社,04.分析,0,1191,1191
doc_523e64695b396f4c_chunk_0001,doc_523e64695b396f4c,1,プロジェクト/白峰信用リスク評価株式会社/04.分析/analysis_outputs/metrics.json,metrics.json,.json,プロジェクト,白峰信用リスク評価株式会社,04.分析,991,1537,546
doc_16a8bad605ce0fb6_chunk_0000,doc_16a8bad605ce0fb6,0,プロジェクト/白峰信用リスク評価株式会社/04.分析/analysis_project/configs/project_config.json,project_config.json,.json,プロジェクト,白峰信用リスク評価株式会社,04.分析,0,818,818
doc_f7adbf1668cd275b_chunk_0000,doc_f7adbf1668cd275b,0,プロジェクト/青葉与信マネジメント株式会社/04.分析/analysis_outputs/metrics.json,metrics.json,.json,プロジェクト,青葉与信マネジメント株式会社,04.分析,0,1187,1187
doc_f7adbf1668cd275b_chunk_0001,doc_f7adbf1668cd275b,1,プロジェクト/青葉与信マネジメント株式会社/04.分析/analysis_outputs/metrics.json,metrics.json,.json,プロジェクト,青葉与信マネジメント株式会社,04.分析,987,1485,498
doc_9e71130d67975c4c_chunk_0000,doc_9e71130d67975c4c,0,プロジェクト/青葉与信マネジメント株式会社/04.分析/analysis_project/artifacts/analysis_outputs/metrics.json,metrics.json,.json,プロジェクト,青葉与信マネジメント株式会社,04.分析,0,1181,1181
doc_9e71130d67975c4c_chunk_0001,doc_9e71130d67975c4c,1,プロジェクト/青葉与信マネジメント株式会社/04.分析/analysis_project/artifacts/analysis_outputs/metrics.json,metrics.json,.json,プロジェクト,青葉与信マネジメント株式会社,04.分析,981,1522,541
doc_091105365dbaaa0a_chunk_0000,doc_091105365dbaaa0a,0,プロジェクト/青葉与信マネジメント株式会社/04.分析/analysis_project/artifacts/analysis_outputs/run_summary.json,run_summary.json,.json,プロジェクト,青葉与信マネジメント株式会社,04.分析,0,716,716
doc_c3c078fc810a3695_chunk_0000,doc_c3c078fc810a3695,0,プロジェクト/青葉与信マネジメント株式会社/04.分析/analysis_project/configs/project_config.json,project_config.json,.json,プロジェクト,青葉与信マネジメント株式会社,04.分析,0,897,897
doc_20d523b128f3d966_chunk_0000,doc_20d523b128f3d966,0,プロジェクト/京橋信用ソリューションズ株式会社/03.データ/カラム説明.md,カラム説明.md,.md,プロジェクト,京橋信用ソリューションズ株式会社,03.データ,0,1166,1166
doc_cbc1794a88ca5dbb_chunk_0000,doc_cbc1794a88ca5dbb,0,プロジェクト/京橋信用ソリューションズ株式会社/04.分析/analysis_project/README.md,README.md,.md,プロジェクト,京橋信用ソリューションズ株式会社,04.分析,0,1186,1185
doc_cbc1794a88ca5dbb_chunk_0001,doc_cbc1794a88ca5dbb,1,プロジェクト/京橋信用ソリューションズ株式会社/04.分析/analysis_project/README.md,README.md,.md,プロジェクト,京橋信用ソリューションズ株式会社,04.分析,986,1573,586
doc_8df11f4415f90fc0_chunk_0000,doc_8df11f4415f90fc0,0,プロジェクト/京橋信用ソリューションズ株式会社/04.分析/analysis_project/data/カラム説明.md,カラム説明.md,.md,プロジェクト,京橋信用ソリューションズ株式会社,04.分析,0,1186,1186
doc_db086260bd79cb23_chunk_0000,doc_db086260bd79cb23,0,プロジェクト/医療法人社団 恒一会 かえで総合病院/03.データ/カラム説明.md,カラム説明.md,.md,プロジェクト,医療法人社団 恒一会 かえで総合病院,03.データ,0,898,898
doc_0aea83fdabd69982_chunk_0000,doc_0aea83fdabd69982,0,プロジェクト/医療法人社団 恒一会 かえで総合病院/04.分析/analysis_project/README.md,README.md,.md,プロジェクト,医療法人社団 恒一会 かえで総合病院,04.分析,0,1190,1189
doc_0aea83fdabd69982_chunk_0001,doc_0aea83fdabd69982,1,プロジェクト/医療法人社団 恒一会 かえで総合病院/04.分析/analysis_project/README.md,README.md,.md,プロジェクト,医療法人社団 恒一会 かえで総合病院,04.分析,990,1785,794
doc_2fa294e47f0d5790_chunk_0000,doc_2fa294e47f0d5790,0,プロジェクト/医療法人社団 恒一会 かえで総合病院/04.分析/analysis_project/data/カラム説明.md,カラム説明.md,.md,プロジェクト,医療法人社団 恒一会 かえで総合病院,04.分析,0,918,918
doc_dfaf5f589f641eaf_chunk_0000,doc_dfaf5f589f641eaf,0,プロジェクト/医療法人社団 蒼樹会 みなみ野女性医療センター/03.データ/カラム説明.md,カラム説明.md,.md,プロジェクト,医療法人社団 蒼樹会 みなみ野女性医療センター,03.データ,0,711,711
doc_18a6035a6a517fd2_chunk_0000,doc_18a6035a6a517fd2,0,プロジェクト/医療法人社団 蒼樹会 みなみ野女性医療センター/04.分析/analysis_project/README.md,README.md,.md,プロジェクト,医療法人社団 蒼樹会 みなみ野女性医療センター,04.分析,0,1199,1199
doc_18a6035a6a517fd2_chunk_0001,doc_18a6035a6a517fd2,1,プロジェクト/医療法人社団 蒼樹会 みなみ野女性医療センター/04.分析/analysis_project/README.md,README.md,.md,プロジェクト,医療法人社団 蒼樹会 みなみ野女性医療センター,04.分析,999,1795,796
doc_88b5dfe61d8f096c_chunk_0000,doc_88b5dfe61d8f096c,0,プロジェクト/医療法人社団 蒼樹会 みなみ野女性医療センター/04.分析/analysis_project/data/カラム説明.md,カラム説明.md,.md,プロジェクト,医療法人社団 蒼樹会 みなみ野女性医療センター,04.分析,0,731,731
doc_5d50d9983f8117a3_chunk_0000,doc_5d50d9983f8117a3,0,プロジェクト/医療法人社団 蒼泉会 ひがし丘総合病院/03.データ/カラム説明.md,カラム説明.md,.md,プロジェクト,医療法人社団 蒼泉会 ひがし丘総合病院,03.データ,0,546,546
doc_bc948309ee5f8e0a_chunk_0000,doc_bc948309ee5f8e0a,0,プロジェクト/医療法人社団 蒼泉会 ひがし丘総合病院/04.分析/analysis_project/README.md,README.md,.md,プロジェクト,医療法人社団 蒼泉会 ひがし丘総合病院,04.分析,0,1192,1191
doc_bc948309ee5f8e0a_chunk_0001,doc_bc948309ee5f8e0a,1,プロジェクト/医療法人社団 蒼泉会 ひがし丘総合病院/04.分析/analysis_project/README.md,README.md,.md,プロジェクト,医療法人社団 蒼泉会 ひがし丘総合病院,04.分析,992,1586,593
doc_472d26a8bbfc563d_chunk_0000,doc_472d26a8bbfc563d,0,プロジェクト/医療法人社団 蒼泉会 ひがし丘総合病院/04.分析/analysis_project/data/カラム説明.md,カラム説明.md,.md,プロジェクト,医療法人社団 蒼泉会 ひがし丘総合病院,04.分析,0,566,566
doc_d9be5c5675392551_chunk_0000,doc_d9be5c5675392551,0,プロジェクト/株式会社東都人材プラットフォーム/03.データ/カラム説明.md,カラム説明.md,.md,プロジェクト,株式会社東都人材プラットフォーム,03.データ,0,446,446
doc_606b52d6141fcc8a_chunk_0000,doc_606b52d6141fcc8a,0,プロジェクト/株式会社東都人材プラットフォーム/04.分析/analysis_project/README.md,README.md,.md,プロジェクト,株式会社東都人材プラットフォーム,04.分析,0,1186,1185
doc_606b52d6141fcc8a_chunk_0001,doc_606b52d6141fcc8a,1,プロジェクト/株式会社東都人材プラットフォーム/04.分析/analysis_project/README.md,README.md,.md,プロジェクト,株式会社東都人材プラットフォーム,04.分析,986,1780,793
doc_f26f43fb83a88ae1_chunk_0000,doc_f26f43fb83a88ae1,0,プロジェクト/株式会社東都人材プラットフォーム/04.分析/analysis_project/data/カラム説明.md,カラム説明.md,.md,プロジェクト,株式会社東都人材プラットフォーム,04.分析,0,466,466
doc_f3d7063a57533b8c_chunk_0000,doc_f3d7063a57533b8c,0,プロジェクト/株式会社青嶺不動産アセットマネジメント/03.データ/カラム説明.md,カラム説明.md,.md,プロジェクト,株式会社青嶺不動産アセットマネジメント,03.データ,0,611,611
doc_c139a5630f3aae7c_chunk_0000,doc_c139a5630f3aae7c,0,プロジェクト/株式会社青嶺不動産アセットマネジメント/04.分析/analysis_project/README.md,README.md,.md,プロジェクト,株式会社青嶺不動産アセットマネジメント,04.分析,0,1192,1191
doc_c139a5630f3aae7c_chunk_0001,doc_c139a5630f3aae7c,1,プロジェクト/株式会社青嶺不動産アセットマネジメント/04.分析/analysis_project/README.md,README.md,.md,プロジェクト,株式会社青嶺不動産アセットマネジメント,04.分析,992,1811,818
doc_aceec67eb856a777_chunk_0000,doc_aceec67eb856a777,0,プロジェクト/株式会社青嶺不動産アセットマネジメント/04.分析/analysis_project/data/カラム説明.md,カラム説明.md,.md,プロジェクト,株式会社青嶺不動産アセットマネジメント,04.分析,0,631,631
doc_508aac1bd047366b_chunk_0000,doc_508aac1bd047366b,0,プロジェクト/株式会社青潮モビリティサービス/03.データ/カラム説明.md,カラム説明.md,.md,プロジェクト,株式会社青潮モビリティサービス,03.データ,0,1016,1016
doc_026ca238800053d2_chunk_0000,doc_026ca238800053d2,0,プロジェクト/株式会社青潮モビリティサービス/04.分析/analysis_project/README.md,README.md,.md,プロジェクト,株式会社青潮モビリティサービス,04.分析,0,1184,1183
doc_026ca238800053d2_chunk_0001,doc_026ca238800053d2,1,プロジェクト/株式会社青潮モビリティサービス/04.分析/analysis_project/README.md,README.md,.md,プロジェクト,株式会社青潮モビリティサービス,04.分析,984,1777,792
doc_4e921fadbcbe5e30_chunk_0000,doc_4e921fadbcbe5e30,0,プロジェクト/株式会社青潮モビリティサービス/04.分析/analysis_project/data/カラム説明.md,カラム説明.md,.md,プロジェクト,株式会社青潮モビリティサービス,04.分析,0,1036,1036
doc_a2215bebd7ed9487_chunk_0000,doc_a2215bebd7ed9487,0,プロジェクト/株式会社青葉バイオメディカル機器/03.データ/カラム説明.md,カラム説明.md,.md,プロジェクト,株式会社青葉バイオメディカル機器,03.データ,0,1174,1174
doc_a2215bebd7ed9487_chunk_0001,doc_a2215bebd7ed9487,1,プロジェクト/株式会社青葉バイオメディカル機器/03.データ/カラム説明.md,カラム説明.md,.md,プロジェクト,株式会社青葉バイオメディカル機器,03.データ,974,2029,1054
doc_164aa9454f48f2c5_chunk_0000,doc_164aa9454f48f2c5,0,プロジェクト/株式会社青葉バイオメディカル機器/04.分析/analysis_project/README.md,README.md,.md,プロジェクト,株式会社青葉バイオメディカル機器,04.分析,0,1186,1185
doc_164aa9454f48f2c5_chunk_0001,doc_164aa9454f48f2c5,1,プロジェクト/株式会社青葉バイオメディカル機器/04.分析/analysis_project/README.md,README.md,.md,プロジェクト,株式会社青葉バイオメディカル機器,04.分析,986,1783,796
doc_ae7153ef71820d71_chunk_0000,doc_ae7153ef71820d71,0,プロジェクト/株式会社青葉バイオメディカル機器/04.分析/analysis_project/data/カラム説明.md,カラム説明.md,.md,プロジェクト,株式会社青葉バイオメディカル機器,04.分析,0,1194,1194
doc_ae7153ef71820d71_chunk_0001,doc_ae7153ef71820d71,1,プロジェクト/株式会社青葉バイオメディカル機器/04.分析/analysis_project/data/カラム説明.md,カラム説明.md,.md,プロジェクト,株式会社青葉バイオメディカル機器,04.分析,994,2049,1054
doc_a011439c73bf89e8_chunk_0000,doc_a011439c73bf89e8,0,プロジェクト/白峰信用リスク評価株式会社/03.データ/カラム説明.md,カラム説明.md,.md,プロジェクト,白峰信用リスク評価株式会社,03.データ,0,1166,1166
doc_a011439c73bf89e8_chunk_0001,doc_a011439c73bf89e8,1,プロジェクト/白峰信用リスク評価株式会社/03.データ/カラム説明.md,カラム説明.md,.md,プロジェクト,白峰信用リスク評価株式会社,03.データ,966,2165,1198
doc_a011439c73bf89e8_chunk_0002,doc_a011439c73bf89e8,2,プロジェクト/白峰信用リスク評価株式会社/03.データ/カラム説明.md,カラム説明.md,.md,プロジェクト,白峰信用リスク評価株式会社,03.データ,1965,3160,1195
doc_a011439c73bf89e8_chunk_0003,doc_a011439c73bf89e8,3,プロジェクト/白峰信用リスク評価株式会社/03.データ/カラム説明.md,カラム説明.md,.md,プロジェクト,白峰信用リスク評価株式会社,03.データ,2960,3744,784
doc_202faff9463ee2cb_chunk_0000,doc_202faff9463ee2cb,0,プロジェクト/白峰信用リスク評価株式会社/04.分析/analysis_project/README.md,README.md,.md,プロジェクト,白峰信用リスク評価株式会社,04.分析,0,1180,1179
doc_202faff9463ee2cb_chunk_0001,doc_202faff9463ee2cb,1,プロジェクト/白峰信用リスク評価株式会社/04.分析/analysis_project/README.md,README.md,.md,プロジェクト,白峰信用リスク評価株式会社,04.分析,980,1572,591
doc_df42bbeed2ecd17c_chunk_0000,doc_df42bbeed2ecd17c,0,プロジェクト/白峰信用リスク評価株式会社/04.分析/analysis_project/data/カラム説明.md,カラム説明.md,.md,プロジェクト,白峰信用リスク評価株式会社,04.分析,0,1186,1186
doc_df42bbeed2ecd17c_chunk_0001,doc_df42bbeed2ecd17c,1,プロジェクト/白峰信用リスク評価株式会社/04.分析/analysis_project/data/カラム説明.md,カラム説明.md,.md,プロジェクト,白峰信用リスク評価株式会社,04.分析,986,2185,1198
doc_df42bbeed2ecd17c_chunk_0002,doc_df42bbeed2ecd17c,2,プロジェクト/白峰信用リスク評価株式会社/04.分析/analysis_project/data/カラム説明.md,カラム説明.md,.md,プロジェクト,白峰信用リスク評価株式会社,04.分析,1985,3180,1195
doc_df42bbeed2ecd17c_chunk_0003,doc_df42bbeed2ecd17c,3,プロジェクト/白峰信用リスク評価株式会社/04.分析/analysis_project/data/カラム説明.md,カラム説明.md,.md,プロジェクト,白峰信用リスク評価株式会社,04.分析,2980,3764,784
doc_ba7de57750f121ef_chunk_0000,doc_ba7de57750f121ef,0,プロジェクト/青葉与信マネジメント株式会社/03.データ/カラム説明.md,カラム説明.md,.md,プロジェクト,青葉与信マネジメント株式会社,03.データ,0,1200,1200
doc_ba7de57750f121ef_chunk_0001,doc_ba7de57750f121ef,1,プロジェクト/青葉与信マネジメント株式会社/03.データ/カラム説明.md,カラム説明.md,.md,プロジェクト,青葉与信マネジメント株式会社,03.データ,1000,2200,1200
doc_ba7de57750f121ef_chunk_0002,doc_ba7de57750f121ef,2,プロジェクト/青葉与信マネジメント株式会社/03.データ/カラム説明.md,カラム説明.md,.md,プロジェクト,青葉与信マネジメント株式会社,03.データ,2000,2212,212
doc_5fc981f20ea68873_chunk_0000,doc_5fc981f20ea68873,0,プロジェクト/青葉与信マネジメント株式会社/04.分析/analysis_project/README.md,README.md,.md,プロジェクト,青葉与信マネジメント株式会社,04.分析,0,1182,1181
doc_5fc981f20ea68873_chunk_0001,doc_5fc981f20ea68873,1,プロジェクト/青葉与信マネジメント株式会社/04.分析/analysis_project/README.md,README.md,.md,プロジェクト,青葉与信マネジメント株式会社,04.分析,982,1580,597
doc_ff4d3c2960613dea_chunk_0000,doc_ff4d3c2960613dea,0,プロジェクト/青葉与信マネジメント株式会社/04.分析/analysis_project/data/カラム説明.md,カラム説明.md,.md,プロジェクト,青葉与信マネジメント株式会社,04.分析,0,1200,1200
doc_ff4d3c2960613dea_chunk_0001,doc_ff4d3c2960613dea,1,プロジェクト/青葉与信マネジメント株式会社/04.分析/analysis_project/data/カラム説明.md,カラム説明.md,.md,プロジェクト,青葉与信マネジメント株式会社,04.分析,1000,2200,1200
doc_ff4d3c2960613dea_chunk_0002,doc_ff4d3c2960613dea,2,プロジェクト/青葉与信マネジメント株式会社/04.分析/analysis_project/data/カラム説明.md,カラム説明.md,.md,プロジェクト,青葉与信マネジメント株式会社,04.分析,2000,2232,232
doc_61d1ffc32ebe5d8d_chunk_0000,doc_61d1ffc32ebe5d8d,0,社内管理/データアステル社内管理_決裁基準.md,データアステル社内管理_決裁基準.md,.md,社内管理,,データアステル社内管理_決裁基準.md,0,1068,1068
doc_e08a36448d618de9_chunk_0000,doc_e08a36448d618de9,0,プロジェクト/京橋信用ソリューションズ株式会社/04.分析/analysis_project/scripts/bootstrap_env.py,bootstrap_env.py,.py,プロジェクト,京橋信用ソリューションズ株式会社,04.分析,0,1198,1198
doc_e08a36448d618de9_chunk_0001,doc_e08a36448d618de9,1,プロジェクト/京橋信用ソリューションズ株式会社/04.分析/analysis_project/scripts/bootstrap_env.py,bootstrap_env.py,.py,プロジェクト,京橋信用ソリューションズ株式会社,04.分析,998,2158,1160
doc_6a440e8b3c08cbf4_chunk_0000,doc_6a440e8b3c08cbf4,0,プロジェクト/京橋信用ソリューションズ株式会社/04.分析/analysis_project/scripts/run_train.py,run_train.py,.py,プロジェクト,京橋信用ソリューションズ株式会社,04.分析,0,1191,1191
