relative_path,actual_relative_path,file_name,stem,extension,size_bytes,size_kb,depth,area,project_name,major_folder,is_temp_office_file,source_path
プロジェクト/株式会社青嶺不動産アセットマネジメント/00.提案/提案書.pptx,プロジェクト/株式会社青嶺不動産アセットマネジメント/00.提案/提案書.pptx,提案書.pptx,提案書,.pptx,70765,69.11,4,プロジェクト,株式会社青嶺不動産アセットマネジメント,00.提案,False,data/raw/share/share/共有ドライブ/プロジェクト/株式会社青嶺不動産アセットマネジメント/00.提案/提案書.pptx
プロジェクト/株式会社青嶺不動産アセットマネジメント/01.契約/契約書.docx,プロジェクト/株式会社青嶺不動産アセットマネジメント/01.契約/契約書.docx,契約書.docx,契約書,.docx,18761,18.32,4,プロジェクト,株式会社青嶺不動産アセットマネジメント,01.契約,False,data/raw/share/share/共有ドライブ/プロジェクト/株式会社青嶺不動産アセットマネジメント/01.契約/契約書.docx
プロジェクト/株式会社青嶺不動産アセットマネジメント/02.計画/スケジュール_r1.xlsx,プロジェクト/株式会社青嶺不動産アセットマネジメント/02.計画/スケジュール_r1.xlsx,スケジュール_r1.xlsx,スケジュール_r1,.xlsx,15806,15.44,4,プロジェクト,株式会社青嶺不動産アセットマネジメント,02.計画,False,data/raw/share/share/共有ドライブ/プロジェクト/株式会社青嶺不動産アセットマネジメント/02.計画/スケジュール_r1.xlsx
プロジェクト/株式会社青嶺不動産アセットマネジメント/02.計画/スケジュール_r2.xlsx,プロジェクト/株式会社青嶺不動産アセットマネジメント/02.計画/スケジュール_r2.xlsx,スケジュール_r2.xlsx,スケジュール_r2,.xlsx,16084,15.71,4,プロジェクト,株式会社青嶺不動産アセットマネジメント,02.計画,False,data/raw/share/share/共有ドライブ/プロジェクト/株式会社青嶺不動産アセットマネジメント/02.計画/スケジュール_r2.xlsx
プロジェクト/株式会社青嶺不動産アセットマネジメント/03.データ/train.csv,プロジェクト/株式会社青嶺不動産アセットマネジメント/03.データ/train.csv,train.csv,train,.csv,3970168,3877.12,4,プロジェクト,株式会社青嶺不動産アセットマネジメント,03.データ,False,data/raw/share/share/共有ドライブ/プロジェクト/株式会社青嶺不動産アセットマネジメント/03.データ/train.csv
プロジェクト/株式会社青嶺不動産アセットマネジメント/03.データ/train.xlsx,プロジェクト/株式会社青嶺不動産アセットマネジメント/03.データ/train.xlsx,train.xlsx,train,.xlsx,8632006,8429.69,4,プロジェクト,株式会社青嶺不動産アセットマネジメント,03.データ,False,data/raw/share/share/共有ドライブ/プロジェクト/株式会社青嶺不動産アセットマネジメント/03.データ/train.xlsx
プロジェクト/株式会社青嶺不動産アセットマネジメント/03.データ/カラム説明.md,プロジェクト/株式会社青嶺不動産アセットマネジメント/03.データ/カラム説明.md,カラム説明.md,カラム説明,.md,455,0.44,4,プロジェクト,株式会社青嶺不動産アセットマネジメント,03.データ,False,data/raw/share/share/共有ドライブ/プロジェクト/株式会社青嶺不動産アセットマネジメント/03.データ/カラム説明.md
プロジェクト/株式会社青嶺不動産アセットマネジメント/04.分析/analysis_outputs/experiments/leaderboard.csv,プロジェクト/株式会社青嶺不動産アセットマネジメント/04.分析/analysis_outputs/experiments/leaderboard.csv,leaderboard.csv,leaderboard,.csv,3555,3.47,6,プロジェクト,株式会社青嶺不動産アセットマネジメント,04.分析,False,data/raw/share/share/共有ドライブ/プロジェクト/株式会社青嶺不動産アセットマネジメント/04.分析/analysis_outputs/experiments/leaderboard.csv
プロジェクト/株式会社青嶺不動産アセットマネジメント/04.分析/analysis_outputs/metrics.json,プロジェクト/株式会社青嶺不動産アセットマネジメント/04.分析/analysis_outputs/metrics.json,metrics.json,metrics,.json,3614,3.53,5,プロジェクト,株式会社青嶺不動産アセットマネジメント,04.分析,False,data/raw/share/share/共有ドライブ/プロジェクト/株式会社青嶺不動産アセットマネジメント/04.分析/analysis_outputs/metrics.json
プロジェクト/株式会社青嶺不動産アセットマネジメント/04.分析/analysis_outputs/run_summary.json,プロジェクト/株式会社青嶺不動産アセットマネジメント/04.分析/analysis_outputs/run_summary.json,run_summary.json,run_summary,.json,1827,1.78,5,プロジェクト,株式会社青嶺不動産アセットマネジメント,04.分析,False,data/raw/share/share/共有ドライブ/プロジェクト/株式会社青嶺不動産アセットマネジメント/04.分析/analysis_outputs/run_summary.json
プロジェクト/株式会社青嶺不動産アセットマネジメント/04.分析/analysis_project/README.md,プロジェクト/株式会社青嶺不動産アセットマネジメント/04.分析/analysis_project/README.md,README.md,README,.md,1695,1.66,5,プロジェクト,株式会社青嶺不動産アセットマネジメント,04.分析,False,data/raw/share/share/共有ドライブ/プロジェクト/株式会社青嶺不動産アセットマネジメント/04.分析/analysis_project/README.md
プロジェクト/株式会社青嶺不動産アセットマネジメント/04.分析/analysis_project/configs/project_config.json,プロジェクト/株式会社青嶺不動産アセットマネジメント/04.分析/analysis_project/configs/project_config.json,project_config.json,project_config,.json,2116,2.07,6,プロジェクト,株式会社青嶺不動産アセットマネジメント,04.分析,False,data/raw/share/share/共有ドライブ/プロジェクト/株式会社青嶺不動産アセットマネジメント/04.分析/analysis_project/configs/project_config.json
プロジェクト/株式会社青嶺不動産アセットマネジメント/04.分析/analysis_project/data/train.csv,プロジェクト/株式会社青嶺不動産アセットマネジメント/04.分析/analysis_project/data/train.csv,train.csv,train,.csv,3970168,3877.12,6,プロジェクト,株式会社青嶺不動産アセットマネジメント,04.分析,False,data/raw/share/share/共有ドライブ/プロジェクト/株式会社青嶺不動産アセットマネジメント/04.分析/analysis_project/data/train.csv
プロジェクト/株式会社青嶺不動産アセットマネジメント/04.分析/analysis_project/data/カラム説明.md,プロジェクト/株式会社青嶺不動産アセットマネジメント/04.分析/analysis_project/data/カラム説明.md,カラム説明.md,カラム説明,.md,455,0.44,6,プロジェクト,株式会社青嶺不動産アセットマネジメント,04.分析,False,data/raw/share/share/共有ドライブ/プロジェクト/株式会社青嶺不動産アセットマネジメント/04.分析/analysis_project/data/カラム説明.md
プロジェクト/株式会社青嶺不動産アセットマネジメント/04.分析/analysis_project/notebooks/01_eda.ipynb,プロジェクト/株式会社青嶺不動産アセットマネジメント/04.分析/analysis_project/notebooks/01_eda.ipynb,01_eda.ipynb,01_eda,.ipynb,449328,438.8,6,プロジェクト,株式会社青嶺不動産アセットマネジメント,04.分析,False,data/raw/share/share/共有ドライブ/プロジェクト/株式会社青嶺不動産アセットマネジメント/04.分析/analysis_project/notebooks/01_eda.ipynb
プロジェクト/株式会社青嶺不動産アセットマネジメント/04.分析/analysis_project/pyproject.toml,プロジェクト/株式会社青嶺不動産アセットマネジメント/04.分析/analysis_project/pyproject.toml,pyproject.toml,pyproject,.toml,357,0.35,5,プロジェクト,株式会社青嶺不動産アセットマネジメント,04.分析,False,data/raw/share/share/共有ドライブ/プロジェクト/株式会社青嶺不動産アセットマネジメント/04.分析/analysis_project/pyproject.toml
プロジェクト/株式会社青嶺不動産アセットマネジメント/04.分析/analysis_project/reports/figures/categorical_distribution_top3.png,プロジェクト/株式会社青嶺不動産アセットマネジメント/04.分析/analysis_project/reports/figures/categorical_distribution_top3.png,categorical_distribution_top3.png,categorical_distribution_top3,.png,13087,12.78,7,プロジェクト,株式会社青嶺不動産アセットマネジメント,04.分析,False,data/raw/share/share/共有ドライブ/プロジェクト/株式会社青嶺不動産アセットマネジメント/04.分析/analysis_project/reports/figures/categorical_distribution_top3.png
プロジェクト/株式会社青嶺不動産アセットマネジメント/04.分析/analysis_project/reports/figures/date_feature_trend.png,プロジェクト/株式会社青嶺不動産アセットマネジメント/04.分析/analysis_project/reports/figures/date_feature_trend.png,date_feature_trend.png,date_feature_trend,.png,21018,20.53,7,プロジェクト,株式会社青嶺不動産アセットマネジメント,04.分析,False,data/raw/share/share/共有ドライブ/プロジェクト/株式会社青嶺不動産アセットマネジメント/04.分析/analysis_project/reports/figures/date_feature_trend.png
プロジェクト/株式会社青嶺不動産アセットマネジメント/04.分析/analysis_project/reports/figures/feature_correlation_heatmap.png,プロジェクト/株式会社青嶺不動産アセットマネジメント/04.分析/analysis_project/reports/figures/feature_correlation_heatmap.png,feature_correlation_heatmap.png,feature_correlation_heatmap,.png,86338,84.31,7,プロジェクト,株式会社青嶺不動産アセットマネジメント,04.分析,False,data/raw/share/share/共有ドライブ/プロジェクト/株式会社青嶺不動産アセットマネジメント/04.分析/analysis_project/reports/figures/feature_correlation_heatmap.png
プロジェクト/株式会社青嶺不動産アセットマネジメント/04.分析/analysis_project/reports/figures/missing_rate_top20.png,プロジェクト/株式会社青嶺不動産アセットマネジメント/04.分析/analysis_project/reports/figures/missing_rate_top20.png,missing_rate_top20.png,missing_rate_top20,.png,30270,29.56,7,プロジェクト,株式会社青嶺不動産アセットマネジメント,04.分析,False,data/raw/share/share/共有ドライブ/プロジェクト/株式会社青嶺不動産アセットマネジメント/04.分析/analysis_project/reports/figures/missing_rate_top20.png
プロジェクト/株式会社青嶺不動産アセットマネジメント/04.分析/analysis_project/reports/figures/numeric_distribution_top6.png,プロジェクト/株式会社青嶺不動産アセットマネジメント/04.分析/analysis_project/reports/figures/numeric_distribution_top6.png,numeric_distribution_top6.png,numeric_distribution_top6,.png,259387,253.31,7,プロジェクト,株式会社青嶺不動産アセットマネジメント,04.分析,False,data/raw/share/share/共有ドライブ/プロジェクト/株式会社青嶺不動産アセットマネジメント/04.分析/analysis_project/reports/figures/numeric_distribution_top6.png
プロジェクト/株式会社青嶺不動産アセットマネジメント/04.分析/analysis_project/reports/figures/target_distribution.png,プロジェクト/株式会社青嶺不動産アセットマネジメント/04.分析/analysis_project/reports/figures/target_distribution.png,target_distribution.png,target_distribution,.png,84504,82.52,7,プロジェクト,株式会社青嶺不動産アセットマネジメント,04.分析,False,data/raw/share/share/共有ドライブ/プロジェクト/株式会社青嶺不動産アセットマネジメント/04.分析/analysis_project/reports/figures/target_distribution.png
プロジェクト/株式会社青嶺不動産アセットマネジメント/04.分析/analysis_project/requirements.txt,プロジェクト/株式会社青嶺不動産アセットマネジメント/04.分析/analysis_project/requirements.txt,requirements.txt,requirements,.txt,125,0.12,5,プロジェクト,株式会社青嶺不動産アセットマネジメント,04.分析,False,data/raw/share/share/共有ドライブ/プロジェクト/株式会社青嶺不動産アセットマネジメント/04.分析/analysis_project/requirements.txt
プロジェクト/株式会社青嶺不動産アセットマネジメント/04.分析/analysis_project/scripts/bootstrap_env.py,プロジェクト/株式会社青嶺不動産アセットマネジメント/04.分析/analysis_project/scripts/bootstrap_env.py,bootstrap_env.py,bootstrap_env,.py,2017,1.97,6,プロジェクト,株式会社青嶺不動産アセットマネジメント,04.分析,False,data/raw/share/share/共有ドライブ/プロジェクト/株式会社青嶺不動産アセットマネジメント/04.分析/analysis_project/scripts/bootstrap_env.py
プロジェクト/株式会社青嶺不動産アセットマネジメント/04.分析/analysis_project/scripts/run_train.py,プロジェクト/株式会社青嶺不動産アセットマネジメント/04.分析/analysis_project/scripts/run_train.py,run_train.py,run_train,.py,29966,29.26,6,プロジェクト,株式会社青嶺不動産アセットマネジメント,04.分析,False,data/raw/share/share/共有ドライブ/プロジェクト/株式会社青嶺不動産アセットマネジメント/04.分析/analysis_project/scripts/run_train.py
プロジェクト/株式会社青嶺不動産アセットマネジメント/04.分析/analysis_project/src/__init__.py,プロジェクト/株式会社青嶺不動産アセットマネジメント/04.分析/analysis_project/src/__init__.py,__init__.py,__init__,.py,0,0.0,6,プロジェクト,株式会社青嶺不動産アセットマネジメント,04.分析,False,data/raw/share/share/共有ドライブ/プロジェクト/株式会社青嶺不動産アセットマネジメント/04.分析/analysis_project/src/__init__.py
プロジェクト/株式会社青嶺不動産アセットマネジメント/04.分析/analysis_project/src/common.py,プロジェクト/株式会社青嶺不動産アセットマネジメント/04.分析/analysis_project/src/common.py,common.py,common,.py,3933,3.84,6,プロジェクト,株式会社青嶺不動産アセットマネジメント,04.分析,False,data/raw/share/share/共有ドライブ/プロジェクト/株式会社青嶺不動産アセットマネジメント/04.分析/analysis_project/src/common.py
プロジェクト/株式会社青嶺不動産アセットマネジメント/04.分析/analysis_project/src/eda.py,プロジェクト/株式会社青嶺不動産アセットマネジメント/04.分析/analysis_project/src/eda.py,eda.py,eda,.py,695,0.68,6,プロジェクト,株式会社青嶺不動産アセットマネジメント,04.分析,False,data/raw/share/share/共有ドライブ/プロジェクト/株式会社青嶺不動産アセットマネジメント/04.分析/analysis_project/src/eda.py
プロジェクト/株式会社青嶺不動産アセットマネジメント/04.分析/analysis_project/src/evaluate.py,プロジェクト/株式会社青嶺不動産アセットマネジメント/04.分析/analysis_project/src/evaluate.py,evaluate.py,evaluate,.py,5116,5.0,6,プロジェクト,株式会社青嶺不動産アセットマネジメント,04.分析,False,data/raw/share/share/共有ドライブ/プロジェクト/株式会社青嶺不動産アセットマネジメント/04.分析/analysis_project/src/evaluate.py
プロジェクト/株式会社青嶺不動産アセットマネジメント/04.分析/analysis_project/src/features.py,プロジェクト/株式会社青嶺不動産アセットマネジメント/04.分析/analysis_project/src/features.py,features.py,features,.py,13135,12.83,6,プロジェクト,株式会社青嶺不動産アセットマネジメント,04.分析,False,data/raw/share/share/共有ドライブ/プロジェクト/株式会社青嶺不動産アセットマネジメント/04.分析/analysis_project/src/features.py
プロジェクト/株式会社青嶺不動産アセットマネジメント/04.分析/analysis_project/src/infer.py,プロジェクト/株式会社青嶺不動産アセットマネジメント/04.分析/analysis_project/src/infer.py,infer.py,infer,.py,191,0.19,6,プロジェクト,株式会社青嶺不動産アセットマネジメント,04.分析,False,data/raw/share/share/共有ドライブ/プロジェクト/株式会社青嶺不動産アセットマネジメント/04.分析/analysis_project/src/infer.py
プロジェクト/株式会社青嶺不動産アセットマネジメント/04.分析/analysis_project/src/modeling.py,プロジェクト/株式会社青嶺不動産アセットマネジメント/04.分析/analysis_project/src/modeling.py,modeling.py,modeling,.py,5027,4.91,6,プロジェクト,株式会社青嶺不動産アセットマネジメント,04.分析,False,data/raw/share/share/共有ドライブ/プロジェクト/株式会社青嶺不動産アセットマネジメント/04.分析/analysis_project/src/modeling.py
プロジェクト/株式会社青嶺不動産アセットマネジメント/04.分析/analysis_project/src/preprocess.py,プロジェクト/株式会社青嶺不動産アセットマネジメント/04.分析/analysis_project/src/preprocess.py,preprocess.py,preprocess,.py,4002,3.91,6,プロジェクト,株式会社青嶺不動産アセットマネジメント,04.分析,False,data/raw/share/share/共有ドライブ/プロジェクト/株式会社青嶺不動産アセットマネジメント/04.分析/analysis_project/src/preprocess.py
プロジェクト/株式会社青嶺不動産アセットマネジメント/04.分析/analysis_project/uv.lock,プロジェクト/株式会社青嶺不動産アセットマネジメント/04.分析/analysis_project/uv.lock,uv.lock,uv,.lock,558826,545.73,5,プロジェクト,株式会社青嶺不動産アセットマネジメント,04.分析,False,data/raw/share/share/共有ドライブ/プロジェクト/株式会社青嶺不動産アセットマネジメント/04.分析/analysis_project/uv.lock
プロジェクト/株式会社青嶺不動産アセットマネジメント/05.会議/会議録/会議録_2025-08-06.docx,プロジェクト/株式会社青嶺不動産アセットマネジメント/05.会議/会議録/会議録_2025-08-06.docx,会議録_2025-08-06.docx,会議録_2025-08-06,.docx,21269,20.77,5,プロジェクト,株式会社青嶺不動産アセットマネジメント,05.会議,False,data/raw/share/share/共有ドライブ/プロジェクト/株式会社青嶺不動産アセットマネジメント/05.会議/会議録/会議録_2025-08-06.docx
プロジェクト/株式会社青嶺不動産アセットマネジメント/05.会議/会議録/会議録_2025-08-26.docx,プロジェクト/株式会社青嶺不動産アセットマネジメント/05.会議/会議録/会議録_2025-08-26.docx,会議録_2025-08-26.docx,会議録_2025-08-26,.docx,23613,23.06,5,プロジェクト,株式会社青嶺不動産アセットマネジメント,05.会議,False,data/raw/share/share/共有ドライブ/プロジェクト/株式会社青嶺不動産アセットマネジメント/05.会議/会議録/会議録_2025-08-26.docx
プロジェクト/株式会社青嶺不動産アセットマネジメント/05.会議/会議録/会議録_2025-09-16.docx,プロジェクト/株式会社青嶺不動産アセットマネジメント/05.会議/会議録/会議録_2025-09-16.docx,会議録_2025-09-16.docx,会議録_2025-09-16,.docx,18283,17.85,5,プロジェクト,株式会社青嶺不動産アセットマネジメント,05.会議,False,data/raw/share/share/共有ドライブ/プロジェクト/株式会社青嶺不動産アセットマネジメント/05.会議/会議録/会議録_2025-09-16.docx
プロジェクト/株式会社青嶺不動産アセットマネジメント/05.会議/報告資料/報告資料_2025-08-06.pdf,プロジェクト/株式会社青嶺不動産アセットマネジメント/05.会議/報告資料/報告資料_2025-08-06.pdf,報告資料_2025-08-06.pdf,報告資料_2025-08-06,.pdf,534387,521.86,5,プロジェクト,株式会社青嶺不動産アセットマネジメント,05.会議,False,data/raw/share/share/共有ドライブ/プロジェクト/株式会社青嶺不動産アセットマネジメント/05.会議/報告資料/報告資料_2025-08-06.pdf
プロジェクト/株式会社青嶺不動産アセットマネジメント/05.会議/報告資料/報告資料_2025-08-26.pdf,プロジェクト/株式会社青嶺不動産アセットマネジメント/05.会議/報告資料/報告資料_2025-08-26.pdf,報告資料_2025-08-26.pdf,報告資料_2025-08-26,.pdf,476953,465.77,5,プロジェクト,株式会社青嶺不動産アセットマネジメント,05.会議,False,data/raw/share/share/共有ドライブ/プロジェクト/株式会社青嶺不動産アセットマネジメント/05.会議/報告資料/報告資料_2025-08-26.pdf
プロジェクト/株式会社青嶺不動産アセットマネジメント/06.報告書/株式会社青嶺不動産アセットマネジメント_最終報告.pptx,プロジェクト/株式会社青嶺不動産アセットマネジメント/06.報告書/株式会社青嶺不動産アセットマネジメント_最終報告.pptx,株式会社青嶺不動産アセットマネジメント_最終報告.pptx,株式会社青嶺不動産アセットマネジメント_最終報告,.pptx,75393,73.63,4,プロジェクト,株式会社青嶺不動産アセットマネジメント,06.報告書,False,data/raw/share/share/共有ドライブ/プロジェクト/株式会社青嶺不動産アセットマネジメント/06.報告書/株式会社青嶺不動産アセットマネジメント_最終報告.pptx
プロジェクト/株式会社青潮モビリティサービス/00.提案/提案書.pptx,プロジェクト/株式会社青潮モビリティサービス/00.提案/提案書.pptx,提案書.pptx,提案書,.pptx,77299,75.49,4,プロジェクト,株式会社青潮モビリティサービス,00.提案,False,data/raw/share/share/共有ドライブ/プロジェクト/株式会社青潮モビリティサービス/00.提案/提案書.pptx
プロジェクト/株式会社青潮モビリティサービス/01.契約/契約書.docx,プロジェクト/株式会社青潮モビリティサービス/01.契約/契約書.docx,契約書.docx,契約書,.docx,18678,18.24,4,プロジェクト,株式会社青潮モビリティサービス,01.契約,False,data/raw/share/share/共有ドライブ/プロジェクト/株式会社青潮モビリティサービス/01.契約/契約書.docx
プロジェクト/株式会社青潮モビリティサービス/02.計画/スケジュール.xlsx,プロジェクト/株式会社青潮モビリティサービス/02.計画/スケジュール.xlsx,スケジュール.xlsx,スケジュール,.xlsx,19733,19.27,4,プロジェクト,株式会社青潮モビリティサービス,02.計画,False,data/raw/share/share/共有ドライブ/プロジェクト/株式会社青潮モビリティサービス/02.計画/スケジュール.xlsx
プロジェクト/株式会社青潮モビリティサービス/03.データ/train.tsv,プロジェクト/株式会社青潮モビリティサービス/03.データ/train.tsv,train.tsv,train,.tsv,508204,496.29,4,プロジェクト,株式会社青潮モビリティサービス,03.データ,False,data/raw/share/share/共有ドライブ/プロジェクト/株式会社青潮モビリティサービス/03.データ/train.tsv
プロジェクト/株式会社青潮モビリティサービス/03.データ/train.xlsx,プロジェクト/株式会社青潮モビリティサービス/03.データ/train.xlsx,train.xlsx,train,.xlsx,925766,904.07,4,プロジェクト,株式会社青潮モビリティサービス,03.データ,False,data/raw/share/share/共有ドライブ/プロジェクト/株式会社青潮モビリティサービス/03.データ/train.xlsx
プロジェクト/株式会社青潮モビリティサービス/03.データ/カラム説明.md,プロジェクト/株式会社青潮モビリティサービス/03.データ/カラム説明.md,カラム説明.md,カラム説明,.md,1347,1.32,4,プロジェクト,株式会社青潮モビリティサービス,03.データ,False,data/raw/share/share/共有ドライブ/プロジェクト/株式会社青潮モビリティサービス/03.データ/カラム説明.md
プロジェクト/株式会社青潮モビリティサービス/04.分析/analysis_outputs/experiments/leaderboard.csv,プロジェクト/株式会社青潮モビリティサービス/04.分析/analysis_outputs/experiments/leaderboard.csv,leaderboard.csv,leaderboard,.csv,3474,3.39,6,プロジェクト,株式会社青潮モビリティサービス,04.分析,False,data/raw/share/share/共有ドライブ/プロジェクト/株式会社青潮モビリティサービス/04.分析/analysis_outputs/experiments/leaderboard.csv
プロジェクト/株式会社青潮モビリティサービス/04.分析/analysis_outputs/metrics.json,プロジェクト/株式会社青潮モビリティサービス/04.分析/analysis_outputs/metrics.json,metrics.json,metrics,.json,2886,2.82,5,プロジェクト,株式会社青潮モビリティサービス,04.分析,False,data/raw/share/share/共有ドライブ/プロジェクト/株式会社青潮モビリティサービス/04.分析/analysis_outputs/metrics.json
プロジェクト/株式会社青潮モビリティサービス/04.分析/analysis_outputs/run_summary.json,プロジェクト/株式会社青潮モビリティサービス/04.分析/analysis_outputs/run_summary.json,run_summary.json,run_summary,.json,773,0.75,5,プロジェクト,株式会社青潮モビリティサービス,04.分析,False,data/raw/share/share/共有ドライブ/プロジェクト/株式会社青潮モビリティサービス/04.分析/analysis_outputs/run_summary.json
プロジェクト/株式会社青潮モビリティサービス/04.分析/analysis_project/README.md,プロジェクト/株式会社青潮モビリティサービス/04.分析/analysis_project/README.md,README.md,README,.md,1669,1.63,5,プロジェクト,株式会社青潮モビリティサービス,04.分析,False,data/raw/share/share/共有ドライブ/プロジェクト/株式会社青潮モビリティサービス/04.分析/analysis_project/README.md
プロジェクト/株式会社青潮モビリティサービス/04.分析/analysis_project/configs/project_config.json,プロジェクト/株式会社青潮モビリティサービス/04.分析/analysis_project/configs/project_config.json,project_config.json,project_config,.json,1379,1.35,6,プロジェクト,株式会社青潮モビリティサービス,04.分析,False,data/raw/share/share/共有ドライブ/プロジェクト/株式会社青潮モビリティサービス/04.分析/analysis_project/configs/project_config.json
プロジェクト/株式会社青潮モビリティサービス/04.分析/analysis_project/data/train.tsv,プロジェクト/株式会社青潮モビリティサービス/04.分析/analysis_project/data/train.tsv,train.tsv,train,.tsv,536706,524.13,6,プロジェクト,株式会社青潮モビリティサービス,04.分析,False,data/raw/share/share/共有ドライブ/プロジェクト/株式会社青潮モビリティサービス/04.分析/analysis_project/data/train.tsv
プロジェクト/株式会社青潮モビリティサービス/04.分析/analysis_project/data/カラム説明.md,プロジェクト/株式会社青潮モビリティサービス/04.分析/analysis_project/data/カラム説明.md,カラム説明.md,カラム説明,.md,1347,1.32,6,プロジェクト,株式会社青潮モビリティサービス,04.分析,False,data/raw/share/share/共有ドライブ/プロジェクト/株式会社青潮モビリティサービス/04.分析/analysis_project/data/カラム説明.md
プロジェクト/株式会社青潮モビリティサービス/04.分析/analysis_project/notebooks/01_eda.ipynb,プロジェクト/株式会社青潮モビリティサービス/04.分析/analysis_project/notebooks/01_eda.ipynb,01_eda.ipynb,01_eda,.ipynb,485457,474.08,6,プロジェクト,株式会社青潮モビリティサービス,04.分析,False,data/raw/share/share/共有ドライブ/プロジェクト/株式会社青潮モビリティサービス/04.分析/analysis_project/notebooks/01_eda.ipynb
プロジェクト/株式会社青潮モビリティサービス/04.分析/analysis_project/pyproject.toml,プロジェクト/株式会社青潮モビリティサービス/04.分析/analysis_project/pyproject.toml,pyproject.toml,pyproject,.toml,357,0.35,5,プロジェクト,株式会社青潮モビリティサービス,04.分析,False,data/raw/share/share/共有ドライブ/プロジェクト/株式会社青潮モビリティサービス/04.分析/analysis_project/pyproject.toml
プロジェクト/株式会社青潮モビリティサービス/04.分析/analysis_project/reports/figures/categorical_distribution_top3.png,プロジェクト/株式会社青潮モビリティサービス/04.分析/analysis_project/reports/figures/categorical_distribution_top3.png,categorical_distribution_top3.png,categorical_distribution_top3,.png,80774,78.88,7,プロジェクト,株式会社青潮モビリティサービス,04.分析,False,data/raw/share/share/共有ドライブ/プロジェクト/株式会社青潮モビリティサービス/04.分析/analysis_project/reports/figures/categorical_distribution_top3.png
プロジェクト/株式会社青潮モビリティサービス/04.分析/analysis_project/reports/figures/date_feature_trend.png,プロジェクト/株式会社青潮モビリティサービス/04.分析/analysis_project/reports/figures/date_feature_trend.png,date_feature_trend.png,date_feature_trend,.png,165946,162.06,7,プロジェクト,株式会社青潮モビリティサービス,04.分析,False,data/raw/share/share/共有ドライブ/プロジェクト/株式会社青潮モビリティサービス/04.分析/analysis_project/reports/figures/date_feature_trend.png
プロジェクト/株式会社青潮モビリティサービス/04.分析/analysis_project/reports/figures/feature_correlation_heatmap.png,プロジェクト/株式会社青潮モビリティサービス/04.分析/analysis_project/reports/figures/feature_correlation_heatmap.png,feature_correlation_heatmap.png,feature_correlation_heatmap,.png,65723,64.18,7,プロジェクト,株式会社青潮モビリティサービス,04.分析,False,data/raw/share/share/共有ドライブ/プロジェクト/株式会社青潮モビリティサービス/04.分析/analysis_project/reports/figures/feature_correlation_heatmap.png
プロジェクト/株式会社青潮モビリティサービス/04.分析/analysis_project/reports/figures/missing_rate_top20.png,プロジェクト/株式会社青潮モビリティサービス/04.分析/analysis_project/reports/figures/missing_rate_top20.png,missing_rate_top20.png,missing_rate_top20,.png,38631,37.73,7,プロジェクト,株式会社青潮モビリティサービス,04.分析,False,data/raw/share/share/共有ドライブ/プロジェクト/株式会社青潮モビリティサービス/04.分析/analysis_project/reports/figures/missing_rate_top20.png
プロジェクト/株式会社青潮モビリティサービス/04.分析/analysis_project/reports/figures/numeric_distribution_top6.png,プロジェクト/株式会社青潮モビリティサービス/04.分析/analysis_project/reports/figures/numeric_distribution_top6.png,numeric_distribution_top6.png,numeric_distribution_top6,.png,147806,144.34,7,プロジェクト,株式会社青潮モビリティサービス,04.分析,False,data/raw/share/share/共有ドライブ/プロジェクト/株式会社青潮モビリティサービス/04.分析/analysis_project/reports/figures/numeric_distribution_top6.png
プロジェクト/株式会社青潮モビリティサービス/04.分析/analysis_project/reports/figures/target_distribution.png,プロジェクト/株式会社青潮モビリティサービス/04.分析/analysis_project/reports/figures/target_distribution.png,target_distribution.png,target_distribution,.png,47282,46.17,7,プロジェクト,株式会社青潮モビリティサービス,04.分析,False,data/raw/share/share/共有ドライブ/プロジェクト/株式会社青潮モビリティサービス/04.分析/analysis_project/reports/figures/target_distribution.png
プロジェクト/株式会社青潮モビリティサービス/04.分析/analysis_project/requirements.txt,プロジェクト/株式会社青潮モビリティサービス/04.分析/analysis_project/requirements.txt,requirements.txt,requirements,.txt,125,0.12,5,プロジェクト,株式会社青潮モビリティサービス,04.分析,False,data/raw/share/share/共有ドライブ/プロジェクト/株式会社青潮モビリティサービス/04.分析/analysis_project/requirements.txt
プロジェクト/株式会社青潮モビリティサービス/04.分析/analysis_project/scripts/bootstrap_env.py,プロジェクト/株式会社青潮モビリティサービス/04.分析/analysis_project/scripts/bootstrap_env.py,bootstrap_env.py,bootstrap_env,.py,2017,1.97,6,プロジェクト,株式会社青潮モビリティサービス,04.分析,False,data/raw/share/share/共有ドライブ/プロジェクト/株式会社青潮モビリティサービス/04.分析/analysis_project/scripts/bootstrap_env.py
プロジェクト/株式会社青潮モビリティサービス/04.分析/analysis_project/scripts/run_train.py,プロジェクト/株式会社青潮モビリティサービス/04.分析/analysis_project/scripts/run_train.py,run_train.py,run_train,.py,15534,15.17,6,プロジェクト,株式会社青潮モビリティサービス,04.分析,False,data/raw/share/share/共有ドライブ/プロジェクト/株式会社青潮モビリティサービス/04.分析/analysis_project/scripts/run_train.py
